programcode,programname,subcode,subname,semester,slotno,exam date,exam timing,blockno,StudentCount
MT304,Master of Science -  (Data Science),21SDT-757,SOFT COMPUTING,4,1,13-Mar-23,09:45 - 10:45,DD1,46
MT304,Master of Science -  (Data Science),21SDT-752,DEEP LEARNING,4,13,16-Mar-23,09:45 - 10:45,DD1,104
MT803,Master of Science -Data Science (ITP),22SDT-651,STATISTICAL INFERENCE,2,8,14-Mar-23,14:30 - 15:30,DD1,1
MT803,Master of Science -Data Science (ITP),22SDT-652,EVOLUTIONARY ALGORITHMS AND NUMERICAL OPTIMIZATION,2,10,15-Mar-23,11:15 - 12:15,DD1,1
MT803,Master of Science -Data Science (ITP),22SDT-661,SOFTWARE MANAGEMENT SYSTEM,2,2,13-Mar-23,11:15 - 12:15,DD1,1
MT803,Master of Science -Data Science (ITP),22SDT-654,BIG DATA,2,4,13-Mar-23,14:30 - 15:30,DD1,1
MT803,Master of Science -Data Science (ITP),22SDT-655,MACHINE LEARNING,2,12,15-Mar-23,14:30 - 15:30,DD1,1
MT803,Master of Science -Data Science (ITP),22SDT-653,DATA VISUALIZATION,2,14,16-Mar-23,11:15 - 12:15,DD1,1
MT803,Master of Science -Data Science (ITP),22SDT-662,WEB TECHNOLOGIES,2,6,14-Mar-23,11:15 - 12:15,DD1,1
ND201,Bachelor of Science (Nutrition & Dietetics),22NDH-151,CHEMISTRY OF MACRO AND MICRO NUTRITION,2,6,14-Mar-23,11:15 - 12:15,D7,45
ND201,Bachelor of Science (Nutrition & Dietetics),22PCH-105,COMMUNICATION SKILLS,2,2,13-Mar-23,11:15 - 12:15,D7,45
ND201,Bachelor of Science (Nutrition & Dietetics),22NDT-152,IMMUNOLOGY,2,4,13-Mar-23,14:30 - 15:30,D7,45
ND201,Bachelor of Science (Nutrition & Dietetics),22NDH-153,DIET ASSESSMENT,2,8,14-Mar-23,14:30 - 15:30,D7,45
ND201,Bachelor of Science (Nutrition & Dietetics),22NDH-154,COMPUTER APPLICATION FOR NUTRITION AND DIETETICS,2,10,15-Mar-23,11:15 - 12:15,D7,45
ND201,Bachelor of Science (Nutrition & Dietetics),21NDH-253,MEAL PLANNING,4,7,14-Mar-23,13:00 - 14:00,D7,54
ND201,Bachelor of Science (Nutrition & Dietetics),21NDT-254,INTRODUCTION TO FSSAI,4,3,13-Mar-23,13:00 - 14:00,D7,54
ND201,Bachelor of Science (Nutrition & Dietetics),21NDH-251,FOOD FERMENTATION TECHNOLOGY,4,5,14-Mar-23,09:45 - 10:45,D7,54
ND201,Bachelor of Science (Nutrition & Dietetics),21NDT-252,STATISTICS AND RESEARCH METHODOLOGY,4,1,13-Mar-23,09:45 - 10:45,D7,54
ND201,Bachelor of Science (Nutrition & Dietetics),21NDT-255,FOOD SANITATION AND HYGIENE,4,9,15-Mar-23,09:45 - 10:45,D7,54
ND201,Bachelor of Science (Nutrition & Dietetics),21NDT-256,PATHOPHYSIOLOGY,4,11,15-Mar-23,13:00 - 14:00,D7,54
ND201,Bachelor of Science (Nutrition & Dietetics),FMO-351,FILM ANALYSIS,6,15,16-Mar-23,13:00 - 14:00,D7,3
ND201,Bachelor of Science (Nutrition & Dietetics),JMO-351,CREATIVE WRITING,6,15,16-Mar-23,13:00 - 14:00,D7,1
ND201,Bachelor of Science (Nutrition & Dietetics),LEO-492,LITERATURE AND FILMS,6,15,16-Mar-23,13:00 - 14:00,D7,1
ND201,Bachelor of Science (Nutrition & Dietetics),HMO-391,HOTEL EQUIPMENTS OPERATION AND MAINTENANCE,6,15,16-Mar-23,13:00 - 14:00,D7,3
ND201,Bachelor of Science (Nutrition & Dietetics),NDO-105,FUNDAMENTALS OF FOODS & NUTRITION,6,15,16-Mar-23,13:00 - 14:00,D7,2
ND201,Bachelor of Science (Nutrition & Dietetics),20NDT-354,NUTRITIONAL MANAGEMENT IN HEALTH AND DISEASES,6,6,14-Mar-23,11:15 - 12:15,D7,19
ND201,Bachelor of Science (Nutrition & Dietetics),FDO-355,UNDERSTANDING FASHION LIBRARY,6,15,16-Mar-23,13:00 - 14:00,D7,2
ND201,Bachelor of Science (Nutrition & Dietetics),LSO-441,SPANISH LANGUAGE - I,6,15,16-Mar-23,13:00 - 14:00,D7,2
ND201,Bachelor of Science (Nutrition & Dietetics),SHO-441,RENEWABLE ENERGY SOURCES,6,15,16-Mar-23,13:00 - 14:00,NULL,1
ND201,Bachelor of Science (Nutrition & Dietetics),LFO-441,FRENCH LANGUAGE -I,6,15,16-Mar-23,13:00 - 14:00,D7,1
ND201,Bachelor of Science (Nutrition & Dietetics),20NDT-352,ADVANCED DIETETICS,6,4,13-Mar-23,14:30 - 15:30,D7,19
ND201,Bachelor of Science (Nutrition & Dietetics),EDO-457,SPECIAL EDUCATION,6,15,16-Mar-23,13:00 - 14:00,D7,1
ND201,Bachelor of Science (Nutrition & Dietetics),20NDT-353,SPORTS NUTRITION,6,12,15-Mar-23,14:30 - 15:30,D7,19
ND201,Bachelor of Science (Nutrition & Dietetics),EDO-471,INDIAN HISTORY,6,15,16-Mar-23,13:00 - 14:00,D7,1
ND201,Bachelor of Science (Nutrition & Dietetics),RCO-101,SCIENCE OF HAPPINESS,6,15,16-Mar-23,13:00 - 14:00,D7,2
ND201,Bachelor of Science (Nutrition & Dietetics),LPO-463,LANGUAGE PUNJABI,6,15,16-Mar-23,13:00 - 14:00,D7,1
ND201,Bachelor of Science (Nutrition & Dietetics),20NDT-351,FOOD SERVICES AND MANAGEMENT,6,8,14-Mar-23,14:30 - 15:30,D7,19
ND201,Bachelor of Science (Nutrition & Dietetics),20NDT-361,FOOD TECHNOLOGY,6,10,15-Mar-23,11:15 - 12:15,D7,19
ND201,Bachelor of Science (Nutrition & Dietetics),LAO-442,RANG MANCH KALA,6,15,16-Mar-23,13:00 - 14:00,D7,1
ND201,Bachelor of Science (Nutrition & Dietetics),TMO-351,EVENT PLANNING AND MANAGEMENT,6,15,16-Mar-23,13:00 - 14:00,D7,1
ND301,Master of Science (Nutrition and Dietetics),22NDH-652,CLINICAL NUTRITION,2,12,15-Mar-23,14:30 - 15:30,D7,62
ND301,Master of Science (Nutrition and Dietetics),22NDT-655,NUTRITION IN EMERGENCIES,2,8,14-Mar-23,14:30 - 15:30,D7,62
ND301,Master of Science (Nutrition and Dietetics),22NDH-656,TECHNICAL WRITING SKILLS,2,6,14-Mar-23,11:15 - 12:15,D7,62
ND301,Master of Science (Nutrition and Dietetics),22NDT-654,FOOD TOXIOLOGY,2,2,13-Mar-23,11:15 - 12:15,D7,62
ND301,Master of Science (Nutrition and Dietetics),22NDH-651,MICRONUTRIENTS IN HUMAN NUTRITION,2,10,15-Mar-23,11:15 - 12:15,D7,62
ND301,Master of Science (Nutrition and Dietetics),22NDH-653,ADVANCED  FOOD SCIENCE AND NUTRITION,2,4,13-Mar-23,14:30 - 15:30,D7,62
ND301,Master of Science (Nutrition and Dietetics),21NDT-753,BIOSTATISTICS,4,1,13-Mar-23,09:45 - 10:45,D7,115
PE201,Bachelor of Engineering- (Petroleum Engineering) ,20PEA-366,TRANSPORTATION OF OIL & GAS,6,6,14-Mar-23,11:15 - 12:15,B4,21
PE201,Bachelor of Engineering- (Petroleum Engineering) ,20PEY-367,REMOTE SENSING AND GIS ,6,4,13-Mar-23,14:30 - 15:30,B4,13
PE201,Bachelor of Engineering- (Petroleum Engineering) ,AEO-361,AUTOMOTIVE ELECTRONICS,6,15,16-Mar-23,13:00 - 14:00,B4,1
PE201,Bachelor of Engineering- (Petroleum Engineering) ,FDO-355,UNDERSTANDING FASHION LIBRARY,6,15,16-Mar-23,13:00 - 14:00,B4,1
PE201,Bachelor of Engineering- (Petroleum Engineering) ,LEO-492,LITERATURE AND FILMS,6,15,16-Mar-23,13:00 - 14:00,B4,1
PE201,Bachelor of Engineering- (Petroleum Engineering) ,CEO-374,DISASTER MANAGEMENT,6,15,16-Mar-23,13:00 - 14:00,B4,2
PE201,Bachelor of Engineering- (Petroleum Engineering) ,LSO-441,SPANISH LANGUAGE - I,6,15,16-Mar-23,13:00 - 14:00,B4,2
PE201,Bachelor of Engineering- (Petroleum Engineering) ,EDO-471,INDIAN HISTORY,6,15,16-Mar-23,13:00 - 14:00,B4,1
PE201,Bachelor of Engineering- (Petroleum Engineering) ,SHO-443,FUEL AND COMBUSTION,6,15,16-Mar-23,13:00 - 14:00,B4,3
PE201,Bachelor of Engineering- (Petroleum Engineering) ,20TDY-352,APTITUDE,6,12,15-Mar-23,14:30 - 15:30,B4,8
PE201,Bachelor of Engineering- (Petroleum Engineering) ,LPO-463,LANGUAGE PUNJABI,6,15,16-Mar-23,13:00 - 14:00,B4,1
PE201,Bachelor of Engineering- (Petroleum Engineering) ,LAO-441,INDIAN PHILOSOPHY,6,15,16-Mar-23,13:00 - 14:00,B4,1
PE201,Bachelor of Engineering- (Petroleum Engineering) ,CSO-455,MACHINE LEARNING,6,15,16-Mar-23,13:00 - 14:00,B4,1
PE201,Bachelor of Engineering- (Petroleum Engineering) ,SHO-441,RENEWABLE ENERGY SOURCES,6,15,16-Mar-23,13:00 - 14:00,B4,4
PE201,Bachelor of Engineering- (Petroleum Engineering) ,20PET-361,PETROLEUM ECONOMICS,6,10,15-Mar-23,11:15 - 12:15,B4,21
PE201,Bachelor of Engineering- (Petroleum Engineering) ,LGO-443,GERMAN LANGUAGE -I,6,15,16-Mar-23,13:00 - 14:00,B4,2
PE201,Bachelor of Engineering- (Petroleum Engineering) ,20PET-362,MACHINE LEARNING IN PETROLEUM ENGINEERING,6,16,16-Mar-23,14:30 - 15:30,B4,21
PE201,Bachelor of Engineering- (Petroleum Engineering) ,20PEA-365,OFFSHORE DRILLING AND PRODUCTION,6,8,14-Mar-23,14:30 - 15:30,B4,21
PE201,Bachelor of Engineering- (Petroleum Engineering) ,20PET-363,ENHANCED OIL RECOVERY,6,14,16-Mar-23,11:15 - 12:15,B4,21
PE201,Bachelor of Engineering- (Petroleum Engineering) ,LHO-464,LANGUAGE HINDI,6,15,16-Mar-23,13:00 - 14:00,B4,1
PE201,Bachelor of Engineering- (Petroleum Engineering) ,PEY-481,DATA ANALYTICS,8,5,14-Mar-23,09:45 - 10:45,B4,19
PE201,Bachelor of Engineering- (Petroleum Engineering) ,PEA-482,WORKOVER AND COMPLETION,8,7,14-Mar-23,13:00 - 14:00,B4,20
PE201,Bachelor of Engineering- (Petroleum Engineering) ,PEA-483,SEDIMENTARY & PETROLEUM GEOLOGY,8,3,13-Mar-23,13:00 - 14:00,B4,19
PE202,Bachelor of Engineering- (Petroleum Engineering)- Lateral Entry,20PET-362,MACHINE LEARNING IN PETROLEUM ENGINEERING,6,16,16-Mar-23,14:30 - 15:30,B4,1
PE202,Bachelor of Engineering- (Petroleum Engineering)- Lateral Entry,CSO-453,WEB DEVELOPMENT FUNDAMENTALS,6,15,16-Mar-23,13:00 - 14:00,NULL,1
PE202,Bachelor of Engineering- (Petroleum Engineering)- Lateral Entry,20PET-363,ENHANCED OIL RECOVERY,6,14,16-Mar-23,11:15 - 12:15,B4,1
PE202,Bachelor of Engineering- (Petroleum Engineering)- Lateral Entry,20PET-361,PETROLEUM ECONOMICS,6,10,15-Mar-23,11:15 - 12:15,B4,1
PE202,Bachelor of Engineering- (Petroleum Engineering)- Lateral Entry,20PEA-366,TRANSPORTATION OF OIL & GAS,6,8,14-Mar-23,14:30 - 15:30,B4,1
PE202,Bachelor of Engineering- (Petroleum Engineering)- Lateral Entry,20TDY-352,APTITUDE,6,12,15-Mar-23,14:30 - 15:30,B4,1
PE202,Bachelor of Engineering- (Petroleum Engineering)- Lateral Entry,20PEA-365,OFFSHORE DRILLING AND PRODUCTION,6,8,14-Mar-23,14:30 - 15:30,B4,1
PH501,Pharm. D,22PST-101,HUMAN ANATOMY AND PHYSIOLOGY,2,14,16-Mar-23,11:15 - 12:15,A1,30
PH501,Pharm. D,22PST-106,REMEDIAL BIOLOGY,2,6,14-Mar-23,11:15 - 12:15,A1,6
PH501,Pharm. D,22PST-107,REMEDIAL MATHEMATICS,2,8,14-Mar-23,14:30 - 15:30,A1,24
PH501,Pharm. D,22PST-105,PHARMACEUTICAL INORGANIC CHEMISTRY,2,4,13-Mar-23,14:30 - 15:30,A1,30
PH501,Pharm. D,22PST-104,PHARMACEUTICAL ORGANIC CHEMISTRY,2,12,15-Mar-23,14:30 - 15:30,A1,30
PH501,Pharm. D,22PST-103,MEDICINAL BIOCHEMISTRY,2,2,13-Mar-23,11:15 - 12:15,A1,30
PH501,Pharm. D,22PST-102,PHARMACEUTICS,2,10,15-Mar-23,11:15 - 12:15,A1,30
PH501,Pharm. D,21PST-218,COMMUNITY PHARMACY,4,7,14-Mar-23,13:00 - 14:00,A1,28
PH501,Pharm. D,21PST-214,PATHOPHYSIOLOGY,4,3,13-Mar-23,13:00 - 14:00,A1,28
PH501,Pharm. D,21PST-215,PHARMACEUTICAL MICROBIOLOGY,4,11,15-Mar-23,13:00 - 14:00,A1,28
PH501,Pharm. D,21PST-219,PHARMACOTHERAPEUTICS-I,4,9,15-Mar-23,09:45 - 10:45,A1,28
PH501,Pharm. D,21PST-216,PHARMACOGNOSY AND PHYTOPHARMACEUTICAL,4,1,13-Mar-23,09:45 - 10:45,A1,28
PH501,Pharm. D,21PST-217,PHARMACOLOGY-I,4,5,14-Mar-23,09:45 - 10:45,A1,28
PH501,Pharm. D,20PST-393,PHARMACOTHERAPEUTICS-II,6,6,14-Mar-23,11:15 - 12:15,A1,25
PH501,Pharm. D,20PST-394,MEDICINAL CHEMISTRY,6,10,15-Mar-23,11:15 - 12:15,A1,25
PH501,Pharm. D,20PST-395,PHARMACEUTICAL FORMULATIONS,6,12,15-Mar-23,14:30 - 15:30,A1,25
PH501,Pharm. D,20PST-391,PHARMACOLOGY-II,6,14,16-Mar-23,11:15 - 12:15,A1,25
PH501,Pharm. D,20PST-396,PHARMACEUTICAL JURISPRUDENCE,6,8,14-Mar-23,14:30 - 15:30,A1,25
PH501,Pharm. D,20PST-392,PHARMACEUTICAL ANALYSIS,6,4,13-Mar-23,14:30 - 15:30,A1,25
PH501,Pharm. D,PST-496,CLINICAL TOXICOLOGY,8,11,15-Mar-23,13:00 - 14:00,A1,19
PH501,Pharm. D,PST-495, BIOPHARMACEUTICS & PHARMACOKINETICS,8,13,16-Mar-23,09:45 - 10:45,A1,19
PH501,Pharm. D,PST-491,PHARMACOTHERAPEUTICS-III,8,9,15-Mar-23,09:45 - 10:45,A1,19
PH501,Pharm. D,PST-493,CLINICAL PHARMACY,8,5,14-Mar-23,09:45 - 10:45,A1,19
PH501,Pharm. D,PST-492,HOSPITAL PHARMACY,8,3,13-Mar-23,13:00 - 14:00,A1,19
PH501,Pharm. D,PST-494,BIOSTATISTICS AND RESEARCH METHODOLOGY,8,7,14-Mar-23,13:00 - 14:00,A1,19
PH502,Pharm. D (Post Baccalaureate),PST-498,PHARMACOTHERAPEUTICS -I & II,8,15,16-Mar-23,13:00 - 14:00,A1,1
PH502,Pharm. D (Post Baccalaureate),PST-491,PHARMACOTHERAPEUTICS-III,8,9,15-Mar-23,09:45 - 10:45,A1,1
PH502,Pharm. D (Post Baccalaureate),PST-496,CLINICAL TOXICOLOGY,8,11,15-Mar-23,13:00 - 14:00,A1,1
PH502,Pharm. D (Post Baccalaureate),PST-494,BIOSTATISTICS AND RESEARCH METHODOLOGY,8,7,14-Mar-23,13:00 - 14:00,A1,1
PH502,Pharm. D (Post Baccalaureate),PST-492,HOSPITAL PHARMACY,8,3,13-Mar-23,13:00 - 14:00,A1,1
PH502,Pharm. D (Post Baccalaureate),PST-493,CLINICAL PHARMACY,8,5,14-Mar-23,09:45 - 10:45,A1,1
PH502,Pharm. D (Post Baccalaureate),PST-495, BIOPHARMACEUTICS & PHARMACOKINETICS,8,13,16-Mar-23,09:45 - 10:45,A1,1
PT201,Bachelor of Physiotherapy,22PTT-154,GENERAL AND CLINICAL PSYCHOLOGY,2,8,14-Mar-23,14:30 - 15:30,D7,133
PT201,Bachelor of Physiotherapy,22PTH-153,BASIC PRINCIPLES OF BIOMECHANICS,2,6,14-Mar-23,11:15 - 12:15,D7,133
PT201,Bachelor of Physiotherapy,22PTH-151,HUMAN ANATOMY II,2,10,15-Mar-23,11:15 - 12:15,D7,133
PT201,Bachelor of Physiotherapy,22PTT-155,MEDICAL TERMINOLOGY AND RECORD KEEPING,2,2,13-Mar-23,11:15 - 12:15,D7,133
PT201,Bachelor of Physiotherapy,22PTH-152,HUMAN PHYSIOLOGY II,2,4,13-Mar-23,14:30 - 15:30,D7,133
PT201,Bachelor of Physiotherapy,21PTH-252,ELECTROTHERAPY II,4,11,15-Mar-23,13:00 - 14:00,D7,131
PT201,Bachelor of Physiotherapy,21PTT-256,DOMAIN APTITUDE,4,5,14-Mar-23,09:45 - 10:45,D7,131
PT201,Bachelor of Physiotherapy,21PTH-251,EXERCISE THERAPY II,4,9,15-Mar-23,09:45 - 10:45,D7,131
PT201,Bachelor of Physiotherapy,21PTT-253,MEDICAL AND PHYSIOTHERAPY LAW AND ETHICS,4,3,13-Mar-23,13:00 - 14:00,D7,131
PT201,Bachelor of Physiotherapy,21PTT-254,PHARMACOLOGY,4,7,14-Mar-23,13:00 - 14:00,D7,131
PT201,Bachelor of Physiotherapy,21PTH-255,EVALUATION METHODS AND OUTCOME MEASURES,4,1,13-Mar-23,09:45 - 10:45,D7,131
PT201,Bachelor of Physiotherapy,20PTB-359,PHYSIOTHERAPEUTIC ASSESSMENT OF CARDIOPULMONARY CONDITIONS,6,12,15-Mar-23,14:30 - 15:30,D7,41
PT201,Bachelor of Physiotherapy,20PTT-352,PHYSIOTHERAPY IN ORTHOPEDICS & SPORTS II,6,6,14-Mar-23,11:15 - 12:15,D7,149
PT201,Bachelor of Physiotherapy,20PTT-355,DIAGNOSTIC IMAGING FOR PHYSIOTHERAPISTS,6,4,13-Mar-23,14:30 - 15:30,D7,149
PT201,Bachelor of Physiotherapy,20PTA-359,PHYSIOTHERAPEUTIC ASSESSMENT OF MUSCULOSKELETAL CONDITIONS,6,12,15-Mar-23,14:30 - 15:30,D7,67
PT201,Bachelor of Physiotherapy,20PTC-359,PHYSIOTHERAPEUTIC ASSESSMENT OF NEUROLOGICAL CONDITIONS,6,14,16-Mar-23,11:15 - 12:15,D7,41
PT201,Bachelor of Physiotherapy,20PTT-353,GENERAL MEDICINE AND PAEDIATRICS,6,8,14-Mar-23,14:30 - 15:30,D7,149
PT201,Bachelor of Physiotherapy,20PTT-354,PHYSIOTHERAPY IN GENERAL MEDICINE AND PEDIATRICS,6,10,15-Mar-23,11:15 - 12:15,D7,149
PT201,Bachelor of Physiotherapy,20PTT-351,CLINICAL ORTHOPAEDICS AND TRAUMATOLOGY II,6,16,16-Mar-23,14:30 - 15:30,D7,149
PT201,Bachelor of Physiotherapy,PTT-452,BASIC AND CLINICAL PULMONARY CONDITIONS,8,11,15-Mar-23,13:00 - 14:00,D7,110
PT201,Bachelor of Physiotherapy,PTT-454,CLINICAL REASONING AND EVIDENCE BASED PHYSIOTHERAPY,8,7,14-Mar-23,13:00 - 14:00,D7,110
PT201,Bachelor of Physiotherapy,PTT-453,PHYSIOTHERAPY IN CARDIO-PULMONARY CONDITIONS,8,5,14-Mar-23,09:45 - 10:45,D7,110
PT201,Bachelor of Physiotherapy,PTA-459,ADVANCED PHYSIOTHERAPEUTIC MANAGEMENT OF ORTHOPAEDIC CONDITIONS,8,9,15-Mar-23,09:45 - 10:45,D7,44
PT201,Bachelor of Physiotherapy,PTC-459,ADVANCED PHYSIOTHERAPEUTIC MANAGEMENT OF NEUROLOGICAL CONDITIONS,8,13,16-Mar-23,09:45 - 10:45,D7,66
PT201,Bachelor of Physiotherapy,PTT-451,PHYSIOTHERAPY IN ICU & CRITICAL CARE,8,3,13-Mar-23,13:00 - 14:00,D7,110
PT301,Master of Physiotherapy,22MPH-654,PHYSIOTHERAPY DIAGNOSIS AND CLINICAL DECISION MAKING,2,4,13-Mar-23,14:30 - 15:30,D7,27
PT301,Master of Physiotherapy,22MPH-652,ELECTROPHYSIOLOGY AND ELECTRO-DIAGNOSIS,2,6,14-Mar-23,11:15 - 12:15,D7,27
PT301,Master of Physiotherapy,22MPH-651,ADVANCED PHYSIOTHERAPEUTIC,2,2,13-Mar-23,11:15 - 12:15,D7,27
PT301,Master of Physiotherapy,22MPT-653,EXERCISE PHYSIOLOGY,2,8,14-Mar-23,14:30 - 15:30,D7,27
PT301,Master of Physiotherapy,21MPT-761,ORTHOPEDICS PHYSIOTHERAPY-II,4,7,14-Mar-23,13:00 - 14:00,D7,6
PT301,Master of Physiotherapy,21MPT-763,SPINAL REHABILITATION,4,3,13-Mar-23,13:00 - 14:00,D7,6
PT301,Master of Physiotherapy,21MPT-752,ADVANCED SPORTS INJURY MANAGEMENT STRATEGIES II,4,11,15-Mar-23,13:00 - 14:00,D7,10
PT301,Master of Physiotherapy,21MPT-753,SPORTS PSYCHOLOGY AND NUTRITION,4,9,15-Mar-23,09:45 - 10:45,D7,10
PT301,Master of Physiotherapy,21MPT-762,ADVANCED ORTHOPEDIC MANAGEMENT STRATEGIES II,4,1,13-Mar-23,09:45 - 10:45,D7,6
PT301,Master of Physiotherapy,21MPT-751,SPORTS PHYSIOTHERAPY II,4,5,14-Mar-23,09:45 - 10:45,D7,10
PT701,Bachelor of Physiotherapy (ITP),22PTT-154,GENERAL AND CLINICAL PSYCHOLOGY,2,8,14-Mar-23,14:30 - 15:30,D7,4
PT701,Bachelor of Physiotherapy (ITP),22PTH-151,HUMAN ANATOMY II,2,10,15-Mar-23,11:15 - 12:15,D7,4
PT701,Bachelor of Physiotherapy (ITP),22PTH-153,BASIC PRINCIPLES OF BIOMECHANICS,2,6,14-Mar-23,11:15 - 12:15,D7,4
PT701,Bachelor of Physiotherapy (ITP),22PTT-155,MEDICAL TERMINOLOGY AND RECORD KEEPING,2,2,13-Mar-23,11:15 - 12:15,D7,4
PT701,Bachelor of Physiotherapy (ITP),22PTH-152,HUMAN PHYSIOLOGY II,2,4,13-Mar-23,14:30 - 15:30,D7,4
SE201,Bachelor of Science -Economics,20SET-351,BEHAVIOURAL ECONOMICS,6,10,15-Mar-23,11:15 - 12:15,D5,35
SE201,Bachelor of Science -Economics,20SEA-361,HEALTH ECONOMICS,6,6,14-Mar-23,11:15 - 12:15,D5,35
SE201,Bachelor of Science -Economics,20SET-352,ADVANCED DEVELOPMENT ECONOMICS,6,8,14-Mar-23,14:30 - 15:30,D5,35
SE201,Bachelor of Science -Economics,20SET-354,"ECONOMICS, POLITICS AND PUBLIC POLICY ",6,4,13-Mar-23,14:30 - 15:30,D5,35
SE202,Bachelor of Arts - Economics,22SET-112,MACRO ECONOMIC ANALYSIS – II,2,2,13-Mar-23,11:15 - 12:15,D5,48
SE202,Bachelor of Arts - Economics,22SET-114,STATISTICS FOR ECONOMISTS,2,8,14-Mar-23,14:30 - 15:30,D5,48
SE202,Bachelor of Arts - Economics,22SET-115,FINANCIAL DECISION MAKING,2,4,13-Mar-23,14:30 - 15:30,D5,48
SE202,Bachelor of Arts - Economics,22SET-116,COMPUTER APPLICATIONS,2,10,15-Mar-23,11:15 - 12:15,D5,48
SE202,Bachelor of Arts - Economics,22SET-113,ECONOMY AND DEVELOPMENT,2,12,15-Mar-23,14:30 - 15:30,D5,48
SE202,Bachelor of Arts - Economics,22SET-111,MICRO ECONOMIC ANALYSIS – II,2,6,14-Mar-23,11:15 - 12:15,D5,48
SE202,Bachelor of Arts - Economics,21SET-211,FOUNDATION OF FINANCE,4,9,15-Mar-23,09:45 - 10:45,D5,55
SE202,Bachelor of Arts - Economics,21UCT-296,LIFE SKILLS AND MENTORING-4,4,11,15-Mar-23,13:00 - 14:00,D5,55
SE202,Bachelor of Arts - Economics,21SET-214,AGRICULTURAL ECONOMICS,4,5,14-Mar-23,09:45 - 10:45,D5,55
SE202,Bachelor of Arts - Economics,21SET-216,CAREER AND EMPLOYBILITY SKILLS FOR ECONOMICS,4,7,14-Mar-23,13:00 - 14:00,D5,55
SE202,Bachelor of Arts - Economics,21SET-213,RESEARCH METHODOLOGY,4,15,16-Mar-23,13:00 - 14:00,D5,55
SE202,Bachelor of Arts - Economics,21SET-212,INTERNATIONAL ECONOMICS,4,13,16-Mar-23,09:45 - 10:45,D5,55
SE202,Bachelor of Arts - Economics,21SET-209,BANKING AND FINANCIAL SERVICES,4,103,16-Mar-23,16:00 - 17:00,D5,55
SE202,Bachelor of Arts - Economics,21SET-210,FINANCIAL MARKETS AND INSTITUTIONS,4,3,13-Mar-23,13:00 - 14:00,D5,55
SE202,Bachelor of Arts - Economics,21UCT-294,"ENVIRONMENT SCIENCE, WASTE AND DISASTER MANAGEMENT",4,1,13-Mar-23,09:45 - 10:45,D5,55
SE301,Master of Arts - (Economics),22SET-614,APPLIED ECONOMETRICS,2,4,13-Mar-23,14:30 - 15:30,D5,15
SE301,Master of Arts - (Economics),22SET-612,ADVANCED MACRO ECONOMICS,2,14,16-Mar-23,11:15 - 12:15,D5,15
SE301,Master of Arts - (Economics),22SET-618,RESEARCH METHODOLOGY AND STATISTICAL APPLICATIONS,2,12,15-Mar-23,14:30 - 15:30,D5,15
SE301,Master of Arts - (Economics),22SET-613,AGRICULTURE ECONOMICS,2,10,15-Mar-23,11:15 - 12:15,D5,15
SE301,Master of Arts - (Economics),22SET-611,ADVANCED MICRO ECONOMICS,2,2,13-Mar-23,11:15 - 12:15,D5,15
SE301,Master of Arts - (Economics),22SET-617,ECONOMICS APTITUDE,2,8,14-Mar-23,14:30 - 15:30,D5,15
SE301,Master of Arts - (Economics),22SET-616,PUBLIC ECONOMICS,2,6,14-Mar-23,11:15 - 12:15,D5,15
SE301,Master of Arts - (Economics),21SET-623,LABOUR ECONOMICS,4,5,14-Mar-23,09:45 - 10:45,D5,19
SE301,Master of Arts - (Economics),21SET-625,ECONOMICS & ETHICS,4,3,13-Mar-23,13:00 - 14:00,D5,19
SE301,Master of Arts - (Economics),21SET-624,GLOBAL ECONOMY,4,7,14-Mar-23,13:00 - 14:00,D5,19
SE301,Master of Arts - (Economics),21SET-626,ENVIRONMENTAL ECONOMICS AND SUSTAINABLE DEVELOPMENT,4,1,13-Mar-23,09:45 - 10:45,D5,19
SH201,Bachelor of Science - Chemistry (Hons.),22SHT-115,STATES OF MATTER AND IONIC EQUILIBRIA,2,6,14-Mar-23,11:15 - 12:15,C3,32
SH201,Bachelor of Science - Chemistry (Hons.),22SHT-116,FUNCTIONAL GROUPS AND REACTION MECHANISM-I,2,10,15-Mar-23,11:15 - 12:15,C3,32
SH201,Bachelor of Science - Chemistry (Hons.),22SPT-127,PHYSICS,2,4,13-Mar-23,14:30 - 15:30,C3,32
SH201,Bachelor of Science - Chemistry (Hons.),22SPT-126,COMPUTER PROGRAMMING FOR SCIENTISTS,2,8,14-Mar-23,14:30 - 15:30,C3,32
SH201,Bachelor of Science - Chemistry (Hons.),22PCH-105,COMMUNICATION SKILLS,2,2,13-Mar-23,11:15 - 12:15,C3,32
SH201,Bachelor of Science - Chemistry (Hons.),21SHT-208,TRANSITION AND INNER TRANSITION ELEMENTS,4,1,13-Mar-23,09:45 - 10:45,C3,41
SH201,Bachelor of Science - Chemistry (Hons.),21SHT-207,PHASE EQUILIBRIUM AND KINETICS,4,5,14-Mar-23,09:45 - 10:45,C3,41
SH201,Bachelor of Science - Chemistry (Hons.),21SHT-209,CHEMISTRY OF BIOMOLECULES,4,3,13-Mar-23,13:00 - 14:00,C3,41
SH201,Bachelor of Science - Chemistry (Hons.),20SHT-351,ORGANIC SPECTROSCOPY,6,6,14-Mar-23,11:15 - 12:15,C3,57
